,HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK,
3,116,38th,Ter,Cape Coral,FL,33914,,116 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",9112156294,
4,120,38th,Ter,Cape Coral,FL,33914,,120 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,3364505679,
5,128,38th,Ter,Cape Coral,FL,33914,,128 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,2780180185,
6,132,38th,Ter,Cape Coral,FL,33914,,132 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,5081476316,
7,136,38th,Ter,Cape Coral,FL,33914,,136 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,8345465069,
8,140,38th,Ter,Cape Coral,FL,33914,,140 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,3033715477,
9,144,38th,Ter,Cape Coral,FL,33914,,144 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,3000798863,
10,148,38th,Ter,Cape Coral,FL,33914,,148 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",4526303313,
11,201,38th,Ter,Cape Coral,FL,33914,,201 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,4516323555,
12,202,38th,Ter,Cape Coral,FL,33914,,202 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,5104489119,
13,205,38th,Ter,Cape Coral,FL,33914,,205 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,3721733743,
14,206,38th,Ter,Cape Coral,FL,33914,,206 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,7835294141,
15,209,38th,Ter,Cape Coral,FL,33914,,209 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,8792666573,
16,210,38th,Ter,Cape Coral,FL,33914,,210 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,7343215007,
17,213,38th,Ter,Cape Coral,FL,33914,,213 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,4650701475,
18,214,38th,Ter,Cape Coral,FL,33914,,214 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",4777512986,
19,217,38th,Ter,Cape Coral,FL,33914,,217 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,1185422187,
20,218,38th,Ter,Cape Coral,FL,33914,,218 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,7767996356,
21,221,38th,Ter,Cape Coral,FL,33914,,221 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,9858588835,
22,222,38th,Ter,Cape Coral,FL,33914,,222 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,7199400157,
23,225,38th,Ter,Cape Coral,FL,33914,,225 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,7725901082,
24,226,38th,Ter,Cape Coral,FL,33914,,226 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,6718944638,
25,229,38th,Ter,Cape Coral,FL,33914,,229 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,1516629259,
26,230,38th,Ter,Cape Coral,FL,33914,,230 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,8648372651,
27,233,38th,Ter,Cape Coral,FL,33914,,233 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,9413874152,
28,234,38th,Ter,Cape Coral,FL,33914,,234 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,1557012154,
29,237,38th,Ter,Cape Coral,FL,33914,,237 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,7486074647,
30,238,38th,Ter,Cape Coral,FL,33914,,238 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,1097090927,
31,241,38th,Ter,Cape Coral,FL,33914,,241 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,4224238907,
32,242,38th,Ter,Cape Coral,FL,33914,,242 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,4263845543,
33,245,38th,Ter,Cape Coral,FL,33914,,245 SW 38th Ter,Florida,7872,Street,Residential,Yes,12071,lee                      ,AS01,4510966686,
34,246,38th,Ter,Cape Coral,FL,33914,,246 SW 38th Ter,Florida,7871,Street,Residential,Yes,12071,lee                      ,AS01,4397373311,
35,401,38th,Ter,Cape Coral,FL,33914,,401 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,7157068935,
36,402,38th,Ter,Cape Coral,FL,33914,,402 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,9766591149,
37,406,38th,Ter,Cape Coral,FL,33914,,406 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,7981230107,
38,407,38th,Ter,Cape Coral,FL,33914,,407 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,2185003604,
39,411,38th,Ter,Cape Coral,FL,33914,,411 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,5696038208,
40,412,38th,Ter,Cape Coral,FL,33914,,412 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,4993127619,
41,415,38th,Ter,Cape Coral,FL,33914,,415 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,8438245284,
42,416,38th,Ter,Cape Coral,FL,33914,,416 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,6183296128,
43,419,38th,Ter,Cape Coral,FL,33914,,419 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,7800148929,
44,420,38th,Ter,Cape Coral,FL,33914,,420 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",1993868988,
45,423,38th,Ter,Cape Coral,FL,33914,,423 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,8952210577,
46,424,38th,Ter,Cape Coral,FL,33914,,424 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,4349551577,
47,427,38th,Ter,Cape Coral,FL,33914,,427 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,7481329395,
48,428,38th,Ter,Cape Coral,FL,33914,,428 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,6046242298,
49,431,38th,Ter,Cape Coral,FL,33914,,431 SW 38th Ter,Florida,5857,Street,Residential,Yes,12071,lee                      ,AS01,6941437478,
50,432,38th,Ter,Cape Coral,FL,33914,,432 SW 38th Ter,Florida,5856,Street,Residential,Yes,12071,lee                      ,AS01,9092926148,
51,1137,38th,Ter,Cape Coral,FL,33914,,1137 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,2996234207,
52,1142,38th,Ter,Cape Coral,FL,33914,,1142 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,1366859045,
53,1146,38th,Ter,Cape Coral,FL,33914,,1146 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,6384198503,
54,1147,38th,Ter,Cape Coral,FL,33914,,1147 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,2141440509,
55,1200,38th,Ter,Cape Coral,FL,33914,,1200 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,6702939508,
56,1201,38th,Ter,Cape Coral,FL,33914,,1201 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,5322007358,
57,1204,38th,Ter,Cape Coral,FL,33914,,1204 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,6275352994,
58,1208,38th,Ter,Cape Coral,FL,33914,,1208 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,9546795822,
59,1212,38th,Ter,Cape Coral,FL,33914,,1212 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,2636215920,
60,1213,38th,Ter,Cape Coral,FL,33914,,1213 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,9420312881,
61,1216,38th,Ter,Cape Coral,FL,33914,,1216 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,2292382633,
62,1217,38th,Ter,Cape Coral,FL,33914,,1217 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,8068320377,
63,1220,38th,Ter,Cape Coral,FL,33914,,1220 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,3238229185,
64,1224,38th,Ter,Cape Coral,FL,33914,,1224 SW 38th Ter,Florida,5640,Street,Residential,Yes,12071,lee                      ,AS01,3076473052,
65,1225,38th,Ter,Cape Coral,FL,33914,,1225 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,3380800674,
66,1229,38th,Ter,Cape Coral,FL,33914,,1229 SW 38th Ter,Florida,5641,Street,Residential,Yes,12071,lee                      ,AS01,6997597552,
67,1304,38th,Ter,Cape Coral,FL,33914,,1304 SW 38th Ter,Florida,5687,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",5775513822,
68,1311,38th,Ter,Cape Coral,FL,33914,,1311 SW 38th Ter,Florida,5687,Street,Residential,Yes,12071,lee                      ,AS01,1441987437,
69,1407,38th,Ter,Cape Coral,FL,33914,,1407 SW 38th Ter,Florida,5653,Street,Residential,Yes,12071,lee                      ,AS01,6334085185,
70,1411,38th,Ter,Cape Coral,FL,33914,,1411 SW 38th Ter,Florida,5653,Street,Residential,Yes,12071,lee                      ,AS01,1817203500,
71,1415,38th,Ter,Cape Coral,FL,33914,,1415 SW 38th Ter,Florida,5653,Street,Residential,Yes,12071,lee                      ,AS01,4492189796,
72,1419,38th,Ter,Cape Coral,FL,33914,,1419 SW 38th Ter,Florida,5653,Street,Residential,Yes,12071,lee                      ,AS01,8127343180,
73,1427,38th,Ter,Cape Coral,FL,33914,,1427 SW 38th Ter,Florida,5653,Street,Residential,Yes,12071,lee                      ,AS01,1738122724,
74,1431,38th,Ter,Cape Coral,FL,33914,,1431 SW 38th Ter,Florida,5653,Street,Residential,Yes,12071,lee                      ,AS01,9794811062,
75,1503,38th,Ter,Cape Coral,FL,33914,,1503 SW 38th Ter,Florida,2613,Street,Residential,Yes,12071,lee                      ,AS01,9010832537,
76,1507,38th,Ter,Cape Coral,FL,33914,,1507 SW 38th Ter,Florida,2613,Street,Residential,Yes,12071,lee                      ,AS01,5884868828,
77,1722,38th,Ter,Cape Coral,FL,33914,,1722 SW 38th Ter,Florida,5576,Street,Residential,Yes,12071,lee                      ,AS01,9719977912,
78,1726,38th,Ter,Cape Coral,FL,33914,,1726 SW 38th Ter,Florida,5576,Street,Residential,Yes,12071,lee                      ,"AS01,AS17",6776671080,
79,1730,38th,Ter,Cape Coral,FL,33914,,1730 SW 38th Ter,Florida,5576,Street,Residential,Yes,,,AS01,2875323490,
80,1734,38th,Ter,Cape Coral,FL,33914,,1734 SW 38th Ter,Florida,5576,Street,Residential,Yes,12071,lee                      ,AS01,4029300209,
81,1804,38th,Ter,Cape Coral,FL,33914,,1804 SW 38th Ter,Florida,5545,Street,Residential,Yes,12071,lee                      ,AS01,3753243746,
82,1816,38th,Ter,Cape Coral,FL,33914,,1816 SW 38th Ter,Florida,5545,Street,Residential,Yes,12071,lee                      ,AS01,6065210295,
83,1820,38th,Ter,Cape Coral,FL,33914,,1820 SW 38th Ter,Florida,5545,Street,Residential,Yes,12071,lee                      ,AS01,8136373674,
84,1824,38th,Ter,Cape Coral,FL,33914,,1824 SW 38th Ter,Florida,5545,Street,Residential,Yes,12071,lee                      ,AS01,3487349461,
85,1828,38th,Ter,Cape Coral,FL,33914,,1828 SW 38th Ter,Florida,5545,Street,Residential,Yes,12071,lee                      ,AS01,2935392433,
86,1836,38th,Ter,Cape Coral,FL,33914,,1836 SW 38th Ter,Florida,5545,Street,Residential,Yes,12071,lee                      ,AS01,4419349169,
87,1906,38th,Ter,Cape Coral,FL,33914,,1906 SW 38th Ter,Florida,5535,Street,Residential,Yes,12071,lee                      ,AS01,2548774978,
88,1914,38th,Ter,Cape Coral,FL,33914,,1914 SW 38th Ter,Florida,5535,Street,Residential,Yes,12071,lee                      ,AS01,6844744915,
89,2104,38th,Ter,Cape Coral,FL,33914,,2104 SW 38th Ter,Florida,2406,Street,Residential,Yes,12071,lee                      ,AS01,8953939634,
90,2108,38th,Ter,Cape Coral,FL,33914,,2108 SW 38th Ter,Florida,2406,Street,Residential,Yes,12071,lee                      ,AS01,3557070634,
91,2110,38th,Ter,Cape Coral,FL,33914,,2110 SW 38th Ter,Florida,2406,Street,Residential,Yes,12071,lee                      ,AS01,2493752374,
92,2114,38th,Ter,Cape Coral,FL,33914,,2114 SW 38th Ter,Florida,2406,Street,Residential,Yes,12071,lee                      ,AS01,8281768882,
93,2118,38th,Ter,Cape Coral,FL,33914,,2118 SW 38th Ter,Florida,2406,Street,Residential,Yes,12071,lee                      ,AS01,6279794207,
94,2134,38th,Ter,Cape Coral,FL,33914,,2134 SW 38th Ter,Florida,2406,Street,Residential,Yes,12071,lee                      ,AS01,6019747294,
95,2203,38th,Ter,Cape Coral,FL,33914,,2203 SW 38th Ter,Florida,5484,Street,Residential,Yes,12071,lee                      ,AS01,2623585259,
96,2206,38th,Ter,Cape Coral,FL,33914,,2206 SW 38th Ter,Florida,5483,Street,Residential,Yes,12071,lee                      ,AS01,9491939863,
97,2207,38th,Ter,Cape Coral,FL,33914,,2207 SW 38th Ter,Florida,5484,Street,Residential,Yes,12071,lee                      ,AS01,2803208002,
98,2211,38th,Ter,Cape Coral,FL,33914,,2211 SW 38th Ter,Florida,5484,Street,Residential,Yes,12071,lee                      ,AS01,1496353046,
99,2214,38th,Ter,Cape Coral,FL,33914,,2214 SW 38th Ter,Florida,5483,Street,Residential,Yes,12071,lee                      ,AS01,2665525530,
100,2215,38th,Ter,Cape Coral,FL,33914,,2215 SW 38th Ter,Florida,5484,Street,Residential,Yes,12071,lee                      ,AS01,9202684572,
101,2218,38th,Ter,Cape Coral,FL,33914,,2218 SW 38th Ter,Florida,5483,Street,Residential,Yes,12071,lee                      ,AS01,9274437010,
102,2219,38th,Ter,Cape Coral,FL,33914,,2219 SW 38th Ter,Florida,5484,Street,Residential,Yes,12071,lee                      ,AS01,2423113066,
103,2222,38th,Ter,Cape Coral,FL,33914,,2222 SW 38th Ter,Florida,5483,Street,Residential,Yes,12071,lee                      ,AS01,4123130970,
104,2223,38th,Ter,Cape Coral,FL,33914,,2223 SW 38th Ter,Florida,5484,Street,Residential,Yes,12071,lee                      ,AS01,6720442099,
105,2226,38th,Ter,Cape Coral,FL,33914,,2226 SW 38th Ter,Florida,5483,Street,Residential,Yes,12071,lee                      ,AS01,7356480703,
106,2301,38th,Ter,Cape Coral,FL,33914,,2301 SW 38th Ter,Florida,5486,Street,Residential,Yes,12071,lee                      ,AS01,1748221782,
107,2307,38th,Ter,Cape Coral,FL,33914,,2307 SW 38th Ter,Florida,5486,Street,Residential,Yes,12071,lee                      ,AS01,9740332412,
108,2308,38th,Ter,Cape Coral,FL,33914,,2308 SW 38th Ter,Florida,5485,Street,Residential,Yes,12071,lee                      ,AS01,8896940372,
109,2313,38th,Ter,Cape Coral,FL,33914,,2313 SW 38th Ter,Florida,5486,Street,Residential,Yes,12071,lee                      ,AS01,2214145613,
110,2314,38th,Ter,Cape Coral,FL,33914,,2314 SW 38th Ter,Florida,5485,Street,Residential,Yes,12071,lee                      ,AS01,6417669588,
111,2317,38th,Ter,Cape Coral,FL,33914,,2317 SW 38th Ter,Florida,5486,Street,Residential,Yes,12071,lee                      ,AS01,2155101654,
112,2320,38th,Ter,Cape Coral,FL,33914,,2320 SW 38th Ter,Florida,5485,Street,Residential,Yes,12071,lee                      ,AS01,7907863876,
113,2401,38th,Ter,Cape Coral,FL,33914,,2401 SW 38th Ter,Florida,2411,Street,Residential,Yes,12071,lee                      ,AS01,8588291597,
114,2405,38th,Ter,Cape Coral,FL,33914,,2405 SW 38th Ter,Florida,2411,Street,Residential,Yes,12071,lee                      ,AS01,8744597894,
115,2406,38th,Ter,Cape Coral,FL,33914,,2406 SW 38th Ter,Florida,5485,Street,Residential,Yes,12071,lee                      ,AS01,6963976821,
116,2409,38th,Ter,Cape Coral,FL,33914,,2409 SW 38th Ter,Florida,2411,Street,Residential,Yes,12071,lee                      ,AS01,8959387065,
117,2410,38th,Ter,Cape Coral,FL,33914,,2410 SW 38th Ter,Florida,5485,Street,Residential,Yes,12071,lee                      ,AS01,7622025275,
118,2501,38th,Ter,Cape Coral,FL,33914,,2501 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,6505272658,
119,2504,38th,Ter,Cape Coral,FL,33914,,2504 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,4124794049,
120,2505,38th,Ter,Cape Coral,FL,33914,,2505 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,2055534855,
121,2509,38th,Ter,Cape Coral,FL,33914,,2509 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,9226090914,
122,2510,38th,Ter,Cape Coral,FL,33914,,2510 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,8693990267,
123,2513,38th,Ter,Cape Coral,FL,33914,,2513 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,2547385918,
124,2514,38th,Ter,Cape Coral,FL,33914,,2514 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,5291580728,
125,2517,38th,Ter,Cape Coral,FL,33914,,2517 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,7456370598,
126,2518,38th,Ter,Cape Coral,FL,33914,,2518 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,1837218851,
127,2521,38th,Ter,Cape Coral,FL,33914,,2521 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,1248899170,
128,2522,38th,Ter,Cape Coral,FL,33914,,2522 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,9094225027,
129,2525,38th,Ter,Cape Coral,FL,33914,,2525 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,5157089750,
130,2526,38th,Ter,Cape Coral,FL,33914,,2526 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,7138708802,
131,2529,38th,Ter,Cape Coral,FL,33914,,2529 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,5430097415,
132,2530,38th,Ter,Cape Coral,FL,33914,,2530 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,1556347997,
133,2533,38th,Ter,Cape Coral,FL,33914,,2533 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,3571662105,
134,2534,38th,Ter,Cape Coral,FL,33914,,2534 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,9126595688,
135,2537,38th,Ter,Cape Coral,FL,33914,,2537 SW 38th Ter,Florida,4810,Street,Residential,Yes,12071,lee                      ,AS01,2367091395,
136,2538,38th,Ter,Cape Coral,FL,33914,,2538 SW 38th Ter,Florida,4809,Street,Residential,Yes,12071,lee                      ,AS01,6284806480,
